,type,id,attributes.accession,attributes.count,attributes.description,attributes.lineage,links.self,Sample_id,attributes.relative_abundance
21,go-terms,GO:0006629,GO:0006629,70245,lipid metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0006629,MGYA00005291,0.5606501419
22,go-terms,GO:0006807,GO:0006807,1002135,nitrogen compound metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0006807,MGYA00005291,7.998393194
23,go-terms,GO:0071941,GO:0071941,183,nitrogen cycle metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0071941,MGYA00005291,0.0014605876
24,go-terms,GO:0009117,GO:0009117,74596,nucleotide metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0009117,MGYA00005291,0.5953770088
25,go-terms,GO:0055114,GO:0055114,291818,oxidation-reduction process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0055114,MGYA00005291,2.3291024713
26,go-terms,GO:0016310,GO:0016310,48979,phosphorylation,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016310,MGYA00005291,0.3909186888
27,go-terms,GO:0015979,GO:0015979,3331,photosynthesis,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0015979,MGYA00005291,0.0265858869
28,go-terms,GO:0019538,GO:0019538,325160,protein metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0019538,MGYA00005291,2.5952167432
29,go-terms,GO:0016070,GO:0016070,370256,RNA metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016070,MGYA00005291,2.9551438383
30,go-terms,GO:0044281,GO:0044281,507785,small molecule metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0044281,MGYA00005291,4.0528113358
31,go-terms,GO:0006790,GO:0006790,32799,sulfur compound metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0006790,MGYA00005291,0.2617803972
32,go-terms,GO:0009404,GO:0009404,993,toxin metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0009404,MGYA00005291,0.0079254835
33,go-terms,GO:0006351,GO:0006351,171022,"transcription, DNA-templated",biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0006351,MGYA00005291,1.3649869537
34,go-terms,GO:0006412,GO:0006412,182976,translation,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0006412,MGYA00005291,1.4603960475
35,go-terms,GO:0007154,GO:0007154,104751,cell communication,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0007154,MGYA00005291,0.8360547087
36,go-terms,GO:0006935,GO:0006935,2877,chemotaxis,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0006935,MGYA00005291,0.0229623526
37,go-terms,GO:0006950,GO:0006950,67027,response to stress,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0006950,MGYA00005291,0.5349661479
38,go-terms,GO:0007165,GO:0007165,95094,signal transduction,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0007165,MGYA00005291,0.7589787827
39,go-terms,GO:0000160,GO:0000160,61956,phosphorelay signal transduction system,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0000160,MGYA00005291,0.4944927068
40,go-terms,GO:0000902,GO:0000902,4705,cell morphogenesis,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0000902,MGYA00005291,0.0375522659
41,go-terms,GO:0000746,GO:0000746,1975,conjugation,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0000746,MGYA00005291,0.0157631722
42,go-terms,GO:0042592,GO:0042592,18212,homeostatic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0042592,MGYA00005291,0.1453564009
43,go-terms,GO:0002376,GO:0002376,34,immune system process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0002376,MGYA00005291,0.000271366
44,go-terms,GO:0009405,GO:0009405,1336,pathogenesis,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0009405,MGYA00005291,0.0106630876
45,go-terms,GO:0043934,GO:0043934,4955,sporulation,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0043934,MGYA00005291,0.0395476041
46,go-terms,GO:0044403,GO:0044403,15732,"symbiosis, encompassing mutualism through parasitism",biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0044403,MGYA00005291,0.1255626455
47,go-terms,GO:0016032,GO:0016032,24902,viral process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016032,MGYA00005291,0.1987516525
48,go-terms,GO:0042575,GO:0042575,4353,DNA polymerase complex,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0042575,MGYA00005291,0.0347428296
49,go-terms,GO:0016469,GO:0016469,16340,proton-transporting two-sector ATPase complex,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016469,MGYA00005291,0.1304153081
50,go-terms,GO:0005840,GO:0005840,72880,ribosome,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0005840,MGYA00005291,0.581681007
51,go-terms,GO:0005667,GO:0005667,11,transcription factor complex,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0005667,MGYA00005291,8.77949e-05
52,go-terms,GO:0005694,GO:0005694,5634,chromosome,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0005694,MGYA00005291,0.0449669428
53,go-terms,GO:0005737,GO:0005737,162145,cytoplasm,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0005737,MGYA00005291,1.2941364831
54,go-terms,GO:0005856,GO:0005856,155,cytoskeleton,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0005856,MGYA00005291,0.0012371097
55,go-terms,GO:0005783,GO:0005783,28,endoplasmic reticulum,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0005783,MGYA00005291,0.0002234779
56,go-terms,GO:0005727,GO:0005727,12340,extrachromosomal circular DNA,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0005727,MGYA00005291,0.0984898961
57,go-terms,GO:0005794,GO:0005794,31,Golgi apparatus,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0005794,MGYA00005291,0.0002474219
58,go-terms,GO:0005739,GO:0005739,37,mitochondrion,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0005739,MGYA00005291,0.0002953101
59,go-terms,GO:0009295,GO:0009295,357,nucleoid,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0009295,MGYA00005291,0.002849343
60,go-terms,GO:0005634,GO:0005634,240,nucleus,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0005634,MGYA00005291,0.0019155247
61,go-terms,GO:0042597,GO:0042597,6850,periplasmic space,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0042597,MGYA00005291,0.0546722681
62,go-terms,GO:0009579,GO:0009579,39,thylakoid,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0009579,MGYA00005291,0.0003112728
63,go-terms,GO:0005773,GO:0005773,3,vacuole,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0005773,MGYA00005291,2.39441e-05
64,go-terms,GO:0031982,GO:0031982,44,vesicle,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0031982,MGYA00005291,0.0003511795
65,go-terms,GO:0043190,GO:0043190,1044,ATP-binding cassette (ABC) transporter complex,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0043190,MGYA00005291,0.0083325325
66,go-terms,GO:0005618,GO:0005618,3588,cell wall,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0005618,MGYA00005291,0.0286370946
67,go-terms,GO:0019861,GO:0019861,4217,flagellum,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0019861,MGYA00005291,0.0336573656
68,go-terms,GO:0016020,GO:0016020,604090,membrane,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016020,MGYA00005291,4.821455537
69,go-terms,GO:0019867,GO:0019867,12928,outer membrane,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0019867,MGYA00005291,0.1031829317
70,go-terms,GO:0009289,GO:0009289,26,pilus,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0009289,MGYA00005291,0.0002075152
71,go-terms,GO:0005886,GO:0005886,10337,plasma membrane,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0005886,MGYA00005291,0.082503246
72,go-terms,GO:0070469,GO:0070469,30,respiratory chain,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0070469,MGYA00005291,0.0002394406
73,go-terms,GO:0031012,GO:0031012,213,extracellular matrix,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0031012,MGYA00005291,0.0017000282
74,go-terms,GO:0019012,GO:0019012,29621,virion,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0019012,MGYA00005291,0.2364156574
75,go-terms,GO:0048037,GO:0048037,243724,cofactor binding,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0048037,MGYA00005291,1.9452472799
76,go-terms,GO:0008092,GO:0008092,159,cytoskeletal protein binding,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0008092,MGYA00005291,0.0012690351
77,go-terms,GO:0046872,GO:0046872,157646,metal ion binding,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0046872,MGYA00005291,1.2582283759
78,go-terms,GO:0003676,GO:0003676,577256,nucleic acid binding,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0003676,MGYA00005291,4.6072839105
79,go-terms,GO:0000166,GO:0000166,642039,nucleotide binding,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0000166,MGYA00005291,5.1243399022
80,go-terms,GO:0005102,GO:0005102,87,receptor binding,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0005102,MGYA00005291,0.0006943777
81,go-terms,GO:0008134,GO:0008134,9540,transcription factor binding,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0008134,MGYA00005291,0.0761421077
82,go-terms,GO:0051082,GO:0051082,6981,unfolded protein binding,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0051082,MGYA00005291,0.0557178253
83,go-terms,GO:0004812,GO:0004812,97754,aminoacyl-tRNA ligase activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0004812,MGYA00005291,0.7802091817
84,go-terms,GO:0016853,GO:0016853,159043,isomerase activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016853,MGYA00005291,1.269378326
85,go-terms,GO:0016874,GO:0016874,196419,ligase activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016874,MGYA00005291,1.567689376
86,go-terms,GO:0016829,GO:0016829,114140,lyase activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016829,MGYA00005291,0.910991632
87,go-terms,GO:0016491,GO:0016491,289502,oxidoreductase activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016491,MGYA00005291,2.3106176578
88,go-terms,GO:0016887,GO:0016887,131939,ATPase activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016887,MGYA00005291,1.0530517342
89,go-terms,GO:0003924,GO:0003924,26541,GTPase activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0003924,MGYA00005291,0.2118330901
90,go-terms,GO:0004386,GO:0004386,17157,helicase activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0004386,MGYA00005291,0.1369360735
91,go-terms,GO:0016787,GO:0016787,704962,hydrolase activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016787,MGYA00005291,5.6265505774
92,go-terms,GO:0016810,GO:0016810,61662,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds",molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016810,MGYA00005291,0.492146189
93,go-terms,GO:0016788,GO:0016788,97086,"hydrolase activity, acting on ester bonds",molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016788,MGYA00005291,0.7748776379
94,go-terms,GO:0016798,GO:0016798,202113,"hydrolase activity, acting on glycosyl bonds",molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016798,MGYA00005291,1.6131352
95,go-terms,GO:0016298,GO:0016298,110,lipase activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016298,MGYA00005291,0.0008779488
96,go-terms,GO:0004518,GO:0004518,43493,nuclease activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0004518,MGYA00005291,0.3471329863
97,go-terms,GO:0008233,GO:0008233,101300,peptidase activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0008233,MGYA00005291,0.8085110594
98,go-terms,GO:0016791,GO:0016791,11186,phosphatase activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016791,MGYA00005291,0.0892794147
99,go-terms,GO:0016407,GO:0016407,13121,acetyltransferase activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016407,MGYA00005291,0.1047233328
100,go-terms,GO:0034061,GO:0034061,22804,DNA polymerase activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0034061,MGYA00005291,0.1820067739
101,go-terms,GO:0016301,GO:0016301,103066,kinase activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016301,MGYA00005291,0.8226061288
102,go-terms,GO:0004672,GO:0004672,34249,protein kinase activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0004672,MGYA00005291,0.2733533591
103,go-terms,GO:0034062,GO:0034062,36349,RNA polymerase activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0034062,MGYA00005291,0.2901142004
104,go-terms,GO:0016740,GO:0016740,522718,transferase activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016740,MGYA00005291,4.1719968802
105,go-terms,GO:0016746,GO:0016746,48093,"transferase activity, transferring acyl groups",molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016746,MGYA00005291,0.3838472101
106,go-terms,GO:0016765,GO:0016765,29390,"transferase activity, transferring alkyl or aryl (other than methyl) groups",molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016765,MGYA00005291,0.2345719648
107,go-terms,GO:0016757,GO:0016757,49657,"transferase activity, transferring glycosyl groups",molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016757,MGYA00005291,0.3963300462
108,go-terms,GO:0030234,GO:0030234,5113,enzyme regulator activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0030234,MGYA00005291,0.0408086579
109,go-terms,GO:0003774,GO:0003774,1232,motor activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0003774,MGYA00005291,0.0098330269
110,go-terms,GO:0001071,GO:0001071,85977,nucleic acid binding transcription factor activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0001071,MGYA00005291,0.6862127873
111,go-terms,GO:0000988,GO:0000988,33753,protein binding transcription factor activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0000988,MGYA00005291,0.269394608
112,go-terms,GO:0004872,GO:0004872,158279,receptor activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0004872,MGYA00005291,1.2632805723
113,go-terms,GO:0045182,GO:0045182,0,translation regulator activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0045182,MGYA00005291,0.0
114,go-terms,GO:0005215,GO:0005215,243438,transporter activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0005215,MGYA00005291,1.9429646129
115,go-terms,GO:0000156,GO:0000156,636,phosphorelay response regulator activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0000156,MGYA00005291,0.0050761405
0,go-terms,GO:0030031,GO:0030031,0,cell projection assembly,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0030031,MGYA00005292,0.0
1,go-terms,GO:0071554,GO:0071554,3514,cell wall organization or biogenesis,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0071554,MGYA00005292,0.0494338877
2,go-terms,GO:0016043,GO:0016043,20123,cellular component organization,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016043,MGYA00005292,0.2830842694
3,go-terms,GO:0051301,GO:0051301,6560,cell division,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0051301,MGYA00005292,0.0922840932
4,go-terms,GO:0016049,GO:0016049,1,cell growth,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016049,MGYA00005292,1.40677e-05
5,go-terms,GO:0048870,GO:0048870,2278,cell motility,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0048870,MGYA00005292,0.0320462141
6,go-terms,GO:0032196,GO:0032196,15867,transposition,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0032196,MGYA00005292,0.2232121504
7,go-terms,GO:0006811,GO:0006811,66659,ion transport,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0006811,MGYA00005292,0.9377386233
8,go-terms,GO:0009306,GO:0009306,2609,protein secretion,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0009306,MGYA00005292,0.0367026218
9,go-terms,GO:0006810,GO:0006810,322069,transport,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0006810,MGYA00005292,4.5307691485
10,go-terms,GO:0046034,GO:0046034,9343,ATP metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0046034,MGYA00005292,0.1314344943
11,go-terms,GO:0009058,GO:0009058,466010,biosynthetic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0009058,MGYA00005292,6.5556875418
12,go-terms,GO:0005975,GO:0005975,277608,carbohydrate metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0005975,MGYA00005292,3.9053052662
13,go-terms,GO:0009056,GO:0009056,43896,catabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0009056,MGYA00005292,0.6175156334
14,go-terms,GO:0006520,GO:0006520,133277,cellular amino acid metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0006520,MGYA00005292,1.874900471
15,go-terms,GO:0045333,GO:0045333,1583,cellular respiration,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0045333,MGYA00005292,0.0222691646
16,go-terms,GO:0051186,GO:0051186,45942,cofactor metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0051186,MGYA00005292,0.6462981418
17,go-terms,GO:0006259,GO:0006259,134897,DNA metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0006259,MGYA00005292,1.8976901404
18,go-terms,GO:0022900,GO:0022900,590,electron transport chain,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0022900,MGYA00005292,0.0082999413
19,go-terms,GO:0006091,GO:0006091,22609,generation of precursor metabolites and energy,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0006091,MGYA00005292,0.3180565645
20,go-terms,GO:0046039,GO:0046039,509,GTP metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0046039,MGYA00005292,0.0071604578
21,go-terms,GO:0006629,GO:0006629,39232,lipid metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0006629,MGYA00005292,0.551903894
22,go-terms,GO:0006807,GO:0006807,539174,nitrogen compound metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0006807,MGYA00005292,7.584936535
23,go-terms,GO:0071941,GO:0071941,216,nitrogen cycle metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0071941,MGYA00005292,0.0030386226
24,go-terms,GO:0009117,GO:0009117,40598,nucleotide metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0009117,MGYA00005292,0.5711203683
25,go-terms,GO:0055114,GO:0055114,171709,oxidation-reduction process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0055114,MGYA00005292,2.4155502073
26,go-terms,GO:0016310,GO:0016310,29315,phosphorylation,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016310,MGYA00005292,0.4123945415
27,go-terms,GO:0015979,GO:0015979,1963,photosynthesis,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0015979,MGYA00005292,0.0276148895
28,go-terms,GO:0019538,GO:0019538,174304,protein metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0019538,MGYA00005292,2.4520558814
29,go-terms,GO:0016070,GO:0016070,205207,RNA metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016070,MGYA00005292,2.886789926
30,go-terms,GO:0044281,GO:0044281,280852,small molecule metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0044281,MGYA00005292,3.9509408757
