,type,id,attributes_count,attributes.lineage,attributes.hierarchy.kingdom,attributes.hierarchy.order,attributes.hierarchy.phylum,attributes.hierarchy.class,attributes.hierarchy.family,attributes.hierarchy.genus,attributes.domain,attributes.name,attributes.parent,attributes.rank,attributes.pipeline-version,links.self,attributes.hierarchy.species,Sample_id,attributes.domain_count,attributes.domain_relative_abundance,attributes.hierarchy.phylum_count,attributes.hierarchy.phylum_relative_abundance,attributes.hierarchy.class_count,attributes.hierarchy.class_relative_abundance,attributes.hierarchy.order_count,attributes.hierarchy.order_relative_abundance,attributes.hierarchy.family_count,attributes.hierarchy.family_relative_abundance,attributes.hierarchy.genus_count,attributes.hierarchy.genus_relative_abundance,attributes.hierarchy.species_count,attributes.hierarchy.species_relative_abundance
10,organisms,Bacteria:Firmicutes:Bacilli:Bacillales:Paenibacillaceae:Paenibacillus,1,Bacteria:Firmicutes:Bacilli:Bacillales:Paenibacillaceae:Paenibacillus,Bacteria,Bacillales,Firmicutes,Bacilli,Paenibacillaceae,Paenibacillus,Bacteria,Paenibacillus,Paenibacillaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ABacillales%253APaenibacillaceae%253APaenibacillus,,MGYA00005304,26225.0,100.0,14037.0,53.5252621544,176.0,0.6711409396,26.0,0.0991533827,1.0,0.004156276,1.0,0.0053798149,,
11,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae:Tannerella,9,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae:Tannerella,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Porphyromonadaceae,Tannerella,Bacteria,Tannerella,Porphyromonadaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253APorphyromonadaceae%253ATannerella,,MGYA00005304,26225.0,100.0,11362.0,43.3250714967,11353.0,43.2924039048,11353.0,43.2957058958,422.0,1.7539484622,9.0,0.0484183344,,
12,organisms,Bacteria:Proteobacteria:Deltaproteobacteria:Desulfovibrionales:Desulfovibrionaceae:Desulfovibrio,1,Bacteria:Proteobacteria:Deltaproteobacteria:Desulfovibrionales:Desulfovibrionaceae:Desulfovibrio,Bacteria,Desulfovibrionales,Proteobacteria,Deltaproteobacteria,Desulfovibrionaceae,Desulfovibrio,Bacteria,Desulfovibrio,Desulfovibrionaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ADeltaproteobacteria%253ADesulfovibrionales%253ADesulfovibrionaceae%253ADesulfovibrio,,MGYA00005304,26225.0,100.0,275.0,1.0486177312,12.0,0.0457596095,12.0,0.0457630997,12.0,0.0498753117,1.0,0.0053798149,,
13,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Rikenellaceae:Blvii28,3,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Rikenellaceae:Blvii28,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Rikenellaceae,Blvii28,Bacteria,Blvii28,Rikenellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253ARikenellaceae%253ABlvii28,,MGYA00005304,26225.0,100.0,11362.0,43.3250714967,11353.0,43.2924039048,11353.0,43.2957058958,536.0,2.2277639235,3.0,0.0161394448,,
14,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Rikenellaceae:Alistipes:massiliensis,11,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Rikenellaceae:Alistipes:massiliensis,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Rikenellaceae,Alistipes,Bacteria,massiliensis,Alistipes,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253ARikenellaceae%253AAlistipes%253Amassiliensis,massiliensis,MGYA00005304,26225.0,100.0,11362.0,43.3250714967,11353.0,43.2924039048,11353.0,43.2957058958,536.0,2.2277639235,37.0,0.1990531526,11.0,0.1342445692
15,organisms,Bacteria:Actinobacteria:Actinobacteria:Actinomycetales:Micrococcaceae:Nesterenkonia,1,Bacteria:Actinobacteria:Actinobacteria:Actinomycetales:Micrococcaceae:Nesterenkonia,Bacteria,Actinomycetales,Actinobacteria,Actinobacteria,Micrococcaceae,Nesterenkonia,Bacteria,Nesterenkonia,Micrococcaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253AActinobacteria%253AActinomycetales%253AMicrococcaceae%253ANesterenkonia,,MGYA00005304,26225.0,100.0,535.0,2.0400381316,303.0,1.1554301403,8.0,0.0305087331,2.0,0.008312552,1.0,0.0053798149,,
16,organisms,Bacteria:Firmicutes:Bacilli:Bacillales:Planococcaceae,2,Bacteria:Firmicutes:Bacilli:Bacillales:Planococcaceae,Bacteria,Bacillales,Firmicutes,Bacilli,Planococcaceae,,Bacteria,Planococcaceae,Bacillales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ABacillales%253APlanococcaceae,,MGYA00005304,26225.0,100.0,14037.0,53.5252621544,176.0,0.6711409396,26.0,0.0991533827,4.0,0.0166251039,,,,
17,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Pasteurellales:Pasteurellaceae:Haemophilus,1,Bacteria:Proteobacteria:Gammaproteobacteria:Pasteurellales:Pasteurellaceae:Haemophilus,Bacteria,Pasteurellales,Proteobacteria,Gammaproteobacteria,Pasteurellaceae,Haemophilus,Bacteria,Haemophilus,Pasteurellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253APasteurellales%253APasteurellaceae%253AHaemophilus,,MGYA00005304,26225.0,100.0,275.0,1.0486177312,30.0,0.1143990238,4.0,0.0152543666,4.0,0.0166251039,4.0,0.0215192597,,
18,organisms,Bacteria:Bacteroidetes:Flavobacteriia:Flavobacteriales:Flavobacteriaceae:Sufflavibacter:maritimus,4,Bacteria:Bacteroidetes:Flavobacteriia:Flavobacteriales:Flavobacteriaceae:Sufflavibacter:maritimus,Bacteria,Flavobacteriales,Bacteroidetes,Flavobacteriia,Flavobacteriaceae,Sufflavibacter,Bacteria,maritimus,Sufflavibacter,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253AFlavobacteriia%253AFlavobacteriales%253AFlavobacteriaceae%253ASufflavibacter%253Amaritimus,maritimus,MGYA00005304,26225.0,100.0,11362.0,43.3250714967,8.0,0.0305064063,8.0,0.0305087331,8.0,0.0332502078,4.0,0.0215192597,4.0,0.048816207
19,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Rikenellaceae:AF12,1,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Rikenellaceae:AF12,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Rikenellaceae,AF12,Bacteria,AF12,Rikenellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253ARikenellaceae%253AAF12,,MGYA00005304,26225.0,100.0,11362.0,43.3250714967,11353.0,43.2924039048,11353.0,43.2957058958,536.0,2.2277639235,1.0,0.0053798149,,
20,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Ruminococcus:gnavus,121,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Ruminococcus:gnavus,Bacteria,Clostridiales,Firmicutes,Clostridia,Lachnospiraceae,Ruminococcus,Bacteria,gnavus,Ruminococcus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ARuminococcus%253Agnavus,gnavus,MGYA00005304,26225.0,100.0,14037.0,53.5252621544,13435.0,51.2316961562,13428.0,51.2089085501,4699.0,19.5303408146,1273.0,6.8485044114,121.0,1.4766902612
21,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Succiniclasticum,1,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Succiniclasticum,Bacteria,Clostridiales,Firmicutes,Clostridia,Veillonellaceae,Succiniclasticum,Bacteria,Succiniclasticum,Veillonellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AVeillonellaceae%253ASucciniclasticum,,MGYA00005304,26225.0,100.0,14037.0,53.5252621544,13435.0,51.2316961562,13428.0,51.2089085501,904.0,3.757273483,1.0,0.0053798149,,
22,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides:eggerthii,34,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides:eggerthii,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Bacteroidaceae,Bacteroides,Bacteria,eggerthii,Bacteroides,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253ABacteroidaceae%253ABacteroides%253Aeggerthii,eggerthii,MGYA00005304,26225.0,100.0,11362.0,43.3250714967,11353.0,43.2924039048,11353.0,43.2957058958,3984.0,16.5586034913,3947.0,21.2341295459,34.0,0.4149377593
23,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Peptococcaceae:Desulfosporosinus:meridiei,1,Bacteria:Firmicutes:Clostridia:Clostridiales:Peptococcaceae:Desulfosporosinus:meridiei,Bacteria,Clostridiales,Firmicutes,Clostridia,Peptococcaceae,Desulfosporosinus,Bacteria,meridiei,Desulfosporosinus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253APeptococcaceae%253ADesulfosporosinus%253Ameridiei,meridiei,MGYA00005304,26225.0,100.0,14037.0,53.5252621544,13435.0,51.2316961562,13428.0,51.2089085501,18.0,0.0748129676,1.0,0.0053798149,1.0,0.0122040517
24,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides:fragilis,1,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides:fragilis,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Bacteroidaceae,Bacteroides,Bacteria,fragilis,Bacteroides,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253ABacteroidaceae%253ABacteroides%253Afragilis,fragilis,MGYA00005304,26225.0,100.0,11362.0,43.3250714967,11353.0,43.2924039048,11353.0,43.2957058958,3984.0,16.5586034913,3947.0,21.2341295459,1.0,0.0122040517
25,organisms,Bacteria:Actinobacteria:Actinobacteria:Actinomycetales:Corynebacteriaceae:Corynebacterium,1,Bacteria:Actinobacteria:Actinobacteria:Actinomycetales:Corynebacteriaceae:Corynebacterium,Bacteria,Actinomycetales,Actinobacteria,Actinobacteria,Corynebacteriaceae,Corynebacterium,Bacteria,Corynebacterium,Corynebacteriaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253AActinobacteria%253AActinomycetales%253ACorynebacteriaceae%253ACorynebacterium,,MGYA00005304,26225.0,100.0,535.0,2.0400381316,303.0,1.1554301403,8.0,0.0305087331,1.0,0.004156276,1.0,0.0053798149,,
26,organisms,Bacteria:Firmicutes:Bacilli:Bacillales:Bacillaceae,6,Bacteria:Firmicutes:Bacilli:Bacillales:Bacillaceae,Bacteria,Bacillales,Firmicutes,Bacilli,Bacillaceae,,Bacteria,Bacillaceae,Bacillales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ABacillales%253ABacillaceae,,MGYA00005304,26225.0,100.0,14037.0,53.5252621544,176.0,0.6711409396,26.0,0.0991533827,17.0,0.0706566916,,,,
27,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae,2190,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae,Bacteria,Clostridiales,Firmicutes,Clostridia,Lachnospiraceae,,Bacteria,Lachnospiraceae,Clostridiales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae,,MGYA00005304,26225.0,100.0,14037.0,53.5252621544,13435.0,51.2316961562,13428.0,51.2089085501,4699.0,19.5303408146,,,,
28,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Veillonella:dispar,3,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Veillonella:dispar,Bacteria,Clostridiales,Firmicutes,Clostridia,Veillonellaceae,Veillonella,Bacteria,dispar,Veillonella,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AVeillonellaceae%253AVeillonella%253Adispar,dispar,MGYA00005304,26225.0,100.0,14037.0,53.5252621544,13435.0,51.2316961562,13428.0,51.2089085501,904.0,3.757273483,12.0,0.0645577792,3.0,0.0366121552
29,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Shuttleworthia,5,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Shuttleworthia,Bacteria,Clostridiales,Firmicutes,Clostridia,Lachnospiraceae,Shuttleworthia,Bacteria,Shuttleworthia,Lachnospiraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253AShuttleworthia,,MGYA00005304,26225.0,100.0,14037.0,53.5252621544,13435.0,51.2316961562,13428.0,51.2089085501,4699.0,19.5303408146,14.0,0.0753174091,,
30,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Ethanoligenens,6,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Ethanoligenens,Bacteria,Clostridiales,Firmicutes,Clostridia,Ruminococcaceae,Ethanoligenens,Bacteria,Ethanoligenens,Ruminococcaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ARuminococcaceae%253AEthanoligenens,,MGYA00005304,26225.0,100.0,14037.0,53.5252621544,13435.0,51.2316961562,13428.0,51.2089085501,6084.0,25.2867830424,6.0,0.0322788896,,
31,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Prevotellaceae,6,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Prevotellaceae,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Prevotellaceae,,Bacteria,Prevotellaceae,Bacteroidales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253APrevotellaceae,,MGYA00005304,26225.0,100.0,11362.0,43.3250714967,11353.0,43.2924039048,11353.0,43.2957058958,4791.0,19.9127182045,,,,
32,organisms,Bacteria:Firmicutes:Bacilli:Gemellales:Gemellaceae,4,Bacteria:Firmicutes:Bacilli:Gemellales:Gemellaceae,Bacteria,Gemellales,Firmicutes,Bacilli,Gemellaceae,,Bacteria,Gemellaceae,Gemellales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253AGemellales%253AGemellaceae,,MGYA00005304,26225.0,100.0,14037.0,53.5252621544,176.0,0.6711409396,4.0,0.0152543666,4.0,0.0166251039,,,,
33,organisms,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:Eubacterium:biforme,244,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:Eubacterium:biforme,Bacteria,Erysipelotrichales,Firmicutes,Erysipelotrichi,Erysipelotrichaceae,Eubacterium,Bacteria,biforme,Eubacterium,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AErysipelotrichi%253AErysipelotrichales%253AErysipelotrichaceae%253AEubacterium%253Abiforme,biforme,MGYA00005304,26225.0,100.0,14037.0,53.5252621544,426.0,1.6244661379,426.0,1.6245900389,426.0,1.7705735661,285.0,1.5332472563,244.0,2.9777886258
34,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Prevotellaceae:Prevotella:copri,3797,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Prevotellaceae:Prevotella:copri,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Prevotellaceae,Prevotella,Bacteria,copri,Prevotella,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253APrevotellaceae%253APrevotella%253Acopri,copri,MGYA00005304,26225.0,100.0,11362.0,43.3250714967,11353.0,43.2924039048,11353.0,43.2957058958,4791.0,19.9127182045,4849.0,26.0867226167,3797.0,46.3387844764
35,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Blautia,462,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Blautia,Bacteria,Clostridiales,Firmicutes,Clostridia,Lachnospiraceae,Blautia,Bacteria,Blautia,Lachnospiraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ABlautia,,MGYA00005304,26225.0,100.0,14037.0,53.5252621544,13435.0,51.2316961562,13428.0,51.2089085501,4699.0,19.5303408146,516.0,2.7759845061,,
36,organisms,Bacteria:Firmicutes:Bacilli:Bacillales:Bacillaceae:Bacillus,2,Bacteria:Firmicutes:Bacilli:Bacillales:Bacillaceae:Bacillus,Bacteria,Bacillales,Firmicutes,Bacilli,Bacillaceae,Bacillus,Bacteria,Bacillus,Bacillaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ABacillales%253ABacillaceae%253ABacillus,,MGYA00005304,26225.0,100.0,14037.0,53.5252621544,176.0,0.6711409396,26.0,0.0991533827,17.0,0.0706566916,10.0,0.0537981493,,
37,organisms,Bacteria:SAR406:AB16:Arctic96B-7:A714017,1,Bacteria:SAR406:AB16:Arctic96B-7:A714017,Bacteria,Arctic96B-7,SAR406,AB16,A714017,,Bacteria,A714017,Arctic96B-7,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ASAR406%253AAB16%253AArctic96B-7%253AA714017,,MGYA00005304,26225.0,100.0,1.0,0.0038131554,1.0,0.0038133008,1.0,0.0038135916,1.0,0.004156276,,,,
38,organisms,Bacteria:Firmicutes:Bacilli:Bacillales:Staphylococcaceae:Staphylococcus,2,Bacteria:Firmicutes:Bacilli:Bacillales:Staphylococcaceae:Staphylococcus,Bacteria,Bacillales,Firmicutes,Bacilli,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus,Staphylococcaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ABacillales%253AStaphylococcaceae%253AStaphylococcus,,MGYA00005304,26225.0,100.0,14037.0,53.5252621544,176.0,0.6711409396,26.0,0.0991533827,2.0,0.008312552,2.0,0.0107596299,,
39,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales,1439,Bacteria:Firmicutes:Clostridia:Clostridiales,Bacteria,Clostridiales,Firmicutes,Clostridia,,,Bacteria,Clostridiales,Clostridia,order,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales,,MGYA00005304,26225.0,100.0,14037.0,53.5252621544,13435.0,51.2316961562,13428.0,51.2089085501,,,,,,
