,type,id,attributes_count,attributes.lineage,attributes.hierarchy.kingdom,attributes.hierarchy.order,attributes.hierarchy.phylum,attributes.hierarchy.class,attributes.hierarchy.family,attributes.hierarchy.genus,attributes.domain,attributes.name,attributes.parent,attributes.rank,attributes.pipeline-version,links.self,attributes.hierarchy.species,Sample_id,attributes.domain_count,attributes.domain_relative_abundance,attributes.hierarchy.phylum_count,attributes.hierarchy.phylum_relative_abundance,attributes.hierarchy.class_count,attributes.hierarchy.class_relative_abundance,attributes.hierarchy.order_count,attributes.hierarchy.order_relative_abundance,attributes.hierarchy.family_count,attributes.hierarchy.family_relative_abundance,attributes.hierarchy.genus_count,attributes.hierarchy.genus_relative_abundance,attributes.hierarchy.species_count,attributes.hierarchy.species_relative_abundance
10,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Anaerovibrio,1,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Anaerovibrio,Bacteria,Clostridiales,Firmicutes,Clostridia,Veillonellaceae,Anaerovibrio,Bacteria,Anaerovibrio,Veillonellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AVeillonellaceae%253AAnaerovibrio,,MGYA00005307,8686.0,100.0,7598.0,87.4740962468,7201.0,82.9035229104,7194.0,82.8324697755,750.0,9.5736533061,1.0,0.0190730498,,
11,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Pasteurellales:Pasteurellaceae:Haemophilus,1,Bacteria:Proteobacteria:Gammaproteobacteria:Pasteurellales:Pasteurellaceae:Haemophilus,Bacteria,Pasteurellales,Proteobacteria,Gammaproteobacteria,Pasteurellaceae,Haemophilus,Bacteria,Haemophilus,Pasteurellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253APasteurellales%253APasteurellaceae%253AHaemophilus,,MGYA00005307,8686.0,100.0,49.0,0.5641261801,38.0,0.437485609,14.0,0.1611974669,14.0,0.178708195,11.0,0.2098035476,,
12,organisms,Bacteria:Firmicutes:Bacilli:Gemellales:Gemellaceae,3,Bacteria:Firmicutes:Bacilli:Gemellales:Gemellaceae,Bacteria,Gemellales,Firmicutes,Bacilli,Gemellaceae,,Bacteria,Gemellaceae,Gemellales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253AGemellales%253AGemellaceae,,MGYA00005307,8686.0,100.0,7598.0,87.4740962468,312.0,3.5919871057,4.0,0.0460564191,4.0,0.0510594843,,,,
13,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Ruminococcus:gnavus,83,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Ruminococcus:gnavus,Bacteria,Clostridiales,Firmicutes,Clostridia,Lachnospiraceae,Ruminococcus,Bacteria,gnavus,Ruminococcus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ARuminococcus%253Agnavus,gnavus,MGYA00005307,8686.0,100.0,7598.0,87.4740962468,7201.0,82.9035229104,7194.0,82.8324697755,3417.0,43.6175644626,313.0,5.9698645813,83.0,5.7201929704
14,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Succiniclasticum,17,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Succiniclasticum,Bacteria,Clostridiales,Firmicutes,Clostridia,Veillonellaceae,Succiniclasticum,Bacteria,Succiniclasticum,Veillonellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AVeillonellaceae%253ASucciniclasticum,,MGYA00005307,8686.0,100.0,7598.0,87.4740962468,7201.0,82.9035229104,7194.0,82.8324697755,750.0,9.5736533061,17.0,0.3242418463,,
15,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Ruminococcus:callidus,4,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Ruminococcus:callidus,Bacteria,Clostridiales,Firmicutes,Clostridia,Ruminococcaceae,Ruminococcus,Bacteria,callidus,Ruminococcus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ARuminococcaceae%253ARuminococcus%253Acallidus,callidus,MGYA00005307,8686.0,100.0,7598.0,87.4740962468,7201.0,82.9035229104,7194.0,82.8324697755,1960.0,25.0191473066,313.0,5.9698645813,4.0,0.2756719504
16,organisms,Bacteria:Actinobacteria:Actinobacteria:Actinomycetales:Corynebacteriaceae:Corynebacterium,2,Bacteria:Actinobacteria:Actinobacteria:Actinomycetales:Corynebacteriaceae:Corynebacterium,Bacteria,Actinomycetales,Actinobacteria,Actinobacteria,Corynebacteriaceae,Corynebacterium,Bacteria,Corynebacterium,Corynebacteriaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253AActinobacteria%253AActinomycetales%253ACorynebacteriaceae%253ACorynebacterium,,MGYA00005307,8686.0,100.0,137.0,1.5772507483,65.0,0.748330647,11.0,0.1266551526,2.0,0.0255297421,2.0,0.0381460996,,
17,organisms,Bacteria:Firmicutes:Bacilli:Bacillales:Bacillaceae,40,Bacteria:Firmicutes:Bacilli:Bacillales:Bacillaceae,Bacteria,Bacillales,Firmicutes,Bacilli,Bacillaceae,,Bacteria,Bacillaceae,Bacillales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ABacillales%253ABacillaceae,,MGYA00005307,8686.0,100.0,7598.0,87.4740962468,312.0,3.5919871057,70.0,0.8059873345,43.0,0.5488894562,,,,
18,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae,1181,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae,Bacteria,Clostridiales,Firmicutes,Clostridia,Lachnospiraceae,,Bacteria,Lachnospiraceae,Clostridiales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae,,MGYA00005307,8686.0,100.0,7598.0,87.4740962468,7201.0,82.9035229104,7194.0,82.8324697755,3417.0,43.6175644626,,,,
19,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Veillonella:dispar,4,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Veillonella:dispar,Bacteria,Clostridiales,Firmicutes,Clostridia,Veillonellaceae,Veillonella,Bacteria,dispar,Veillonella,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AVeillonellaceae%253AVeillonella%253Adispar,dispar,MGYA00005307,8686.0,100.0,7598.0,87.4740962468,7201.0,82.9035229104,7194.0,82.8324697755,750.0,9.5736533061,9.0,0.171657448,4.0,0.2756719504
20,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Shuttleworthia,7,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Shuttleworthia,Bacteria,Clostridiales,Firmicutes,Clostridia,Lachnospiraceae,Shuttleworthia,Bacteria,Shuttleworthia,Lachnospiraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253AShuttleworthia,,MGYA00005307,8686.0,100.0,7598.0,87.4740962468,7201.0,82.9035229104,7194.0,82.8324697755,3417.0,43.6175644626,26.0,0.4958992943,,
21,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Prevotellaceae:Prevotella:nanceiensis,3,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Prevotellaceae:Prevotella:nanceiensis,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Prevotellaceae,Prevotella,Bacteria,nanceiensis,Prevotella,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253APrevotellaceae%253APrevotella%253Ananceiensis,nanceiensis,MGYA00005307,8686.0,100.0,893.0,10.2809118121,893.0,10.2809118121,893.0,10.2820955671,521.0,6.65049783,531.0,10.1277894335,3.0,0.2067539628
22,organisms,Bacteria:Firmicutes:Bacilli:Lactobacillales:Leuconostocaceae:Oenococcus:kitaharae,1,Bacteria:Firmicutes:Bacilli:Lactobacillales:Leuconostocaceae:Oenococcus:kitaharae,Bacteria,Lactobacillales,Firmicutes,Bacilli,Leuconostocaceae,Oenococcus,Bacteria,kitaharae,Oenococcus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ALactobacillales%253ALeuconostocaceae%253AOenococcus%253Akitaharae,kitaharae,MGYA00005307,8686.0,100.0,7598.0,87.4740962468,312.0,3.5919871057,105.0,1.2089810017,1.0,0.0127648711,1.0,0.0190730498,1.0,0.0689179876
23,organisms,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:Eubacterium:biforme,3,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:Eubacterium:biforme,Bacteria,Erysipelotrichales,Firmicutes,Erysipelotrichi,Erysipelotrichaceae,Eubacterium,Bacteria,biforme,Eubacterium,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AErysipelotrichi%253AErysipelotrichales%253AErysipelotrichaceae%253AEubacterium%253Abiforme,biforme,MGYA00005307,8686.0,100.0,7598.0,87.4740962468,85.0,0.9785862307,85.0,0.9786989062,85.0,1.0850140414,6.0,0.1144382987,3.0,0.2067539628
24,organisms,Bacteria:TM7:TM7-3:CW040,1,Bacteria:TM7:TM7-3:CW040,Bacteria,CW040,TM7,TM7-3,,,Bacteria,CW040,TM7-3,order,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ATM7%253ATM7-3%253ACW040,,MGYA00005307,8686.0,100.0,1.0,0.0115127792,1.0,0.0115127792,1.0,0.0115141048,,,,,,
25,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Prevotellaceae:Prevotella:copri,430,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Prevotellaceae:Prevotella:copri,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Prevotellaceae,Prevotella,Bacteria,copri,Prevotella,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253APrevotellaceae%253APrevotella%253Acopri,copri,MGYA00005307,8686.0,100.0,893.0,10.2809118121,893.0,10.2809118121,893.0,10.2820955671,521.0,6.65049783,531.0,10.1277894335,430.0,29.6347346657
26,organisms,Bacteria:Firmicutes:Bacilli:Gemellales:Gemellaceae:Gemella,1,Bacteria:Firmicutes:Bacilli:Gemellales:Gemellaceae:Gemella,Bacteria,Gemellales,Firmicutes,Bacilli,Gemellaceae,Gemella,Bacteria,Gemella,Gemellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253AGemellales%253AGemellaceae%253AGemella,,MGYA00005307,8686.0,100.0,7598.0,87.4740962468,312.0,3.5919871057,4.0,0.0460564191,4.0,0.0510594843,1.0,0.0190730498,,
27,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Blautia,646,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Blautia,Bacteria,Clostridiales,Firmicutes,Clostridia,Lachnospiraceae,Blautia,Bacteria,Blautia,Lachnospiraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ABlautia,,MGYA00005307,8686.0,100.0,7598.0,87.4740962468,7201.0,82.9035229104,7194.0,82.8324697755,3417.0,43.6175644626,732.0,13.9614724394,,
28,organisms,Bacteria:Firmicutes:Bacilli:Bacillales:Bacillaceae:Bacillus,1,Bacteria:Firmicutes:Bacilli:Bacillales:Bacillaceae:Bacillus,Bacteria,Bacillales,Firmicutes,Bacilli,Bacillaceae,Bacillus,Bacteria,Bacillus,Bacillaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ABacillales%253ABacillaceae%253ABacillus,,MGYA00005307,8686.0,100.0,7598.0,87.4740962468,312.0,3.5919871057,70.0,0.8059873345,43.0,0.5488894562,3.0,0.0572191493,,
29,organisms,Bacteria:OP9:OPB46:OPB72:TIBD11,1,Bacteria:OP9:OPB46:OPB72:TIBD11,Bacteria,OPB72,OP9,OPB46,TIBD11,,Bacteria,TIBD11,OPB72,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AOP9%253AOPB46%253AOPB72%253ATIBD11,,MGYA00005307,8686.0,100.0,1.0,0.0115127792,1.0,0.0115127792,1.0,0.0115141048,1.0,0.0127648711,,,,
30,organisms,Bacteria:Firmicutes:Bacilli:Lactobacillales:Enterococcaceae:Vagococcus,1,Bacteria:Firmicutes:Bacilli:Lactobacillales:Enterococcaceae:Vagococcus,Bacteria,Lactobacillales,Firmicutes,Bacilli,Enterococcaceae,Vagococcus,Bacteria,Vagococcus,Enterococcaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ALactobacillales%253AEnterococcaceae%253AVagococcus,,MGYA00005307,8686.0,100.0,7598.0,87.4740962468,312.0,3.5919871057,105.0,1.2089810017,6.0,0.0765892264,1.0,0.0190730498,,
31,organisms,Bacteria:Firmicutes:Bacilli:Bacillales:Staphylococcaceae:Staphylococcus,4,Bacteria:Firmicutes:Bacilli:Bacillales:Staphylococcaceae:Staphylococcus,Bacteria,Bacillales,Firmicutes,Bacilli,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus,Staphylococcaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ABacillales%253AStaphylococcaceae%253AStaphylococcus,,MGYA00005307,8686.0,100.0,7598.0,87.4740962468,312.0,3.5919871057,70.0,0.8059873345,4.0,0.0510594843,4.0,0.0762921991,,
32,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales,802,Bacteria:Firmicutes:Clostridia:Clostridiales,Bacteria,Clostridiales,Firmicutes,Clostridia,,,Bacteria,Clostridiales,Clostridia,order,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales,,MGYA00005307,8686.0,100.0,7598.0,87.4740962468,7201.0,82.9035229104,7194.0,82.8324697755,,,,,,
33,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Blautia:obeum,24,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Blautia:obeum,Bacteria,Clostridiales,Firmicutes,Clostridia,Lachnospiraceae,Blautia,Bacteria,obeum,Blautia,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ABlautia%253Aobeum,obeum,MGYA00005307,8686.0,100.0,7598.0,87.4740962468,7201.0,82.9035229104,7194.0,82.8324697755,3417.0,43.6175644626,732.0,13.9614724394,24.0,1.6540317023
34,organisms,Bacteria:Cyanobacteria:Chloroplast:Streptophyta,1,Bacteria:Cyanobacteria:Chloroplast:Streptophyta,Bacteria,Streptophyta,Cyanobacteria,Chloroplast,,,Bacteria,Streptophyta,Chloroplast,order,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ACyanobacteria%253AChloroplast%253AStreptophyta,,MGYA00005307,8686.0,100.0,2.0,0.0230255584,2.0,0.0230255584,1.0,0.0115141048,,,,,,
35,organisms,Bacteria:Proteobacteria:Alphaproteobacteria:Rhodospirillales:Acetobacteraceae,2,Bacteria:Proteobacteria:Alphaproteobacteria:Rhodospirillales:Acetobacteraceae,Bacteria,Rhodospirillales,Proteobacteria,Alphaproteobacteria,Acetobacteraceae,,Bacteria,Acetobacteraceae,Rhodospirillales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AAlphaproteobacteria%253ARhodospirillales%253AAcetobacteraceae,,MGYA00005307,8686.0,100.0,49.0,0.5641261801,3.0,0.0345383376,2.0,0.0230282096,2.0,0.0255297421,,,,
36,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Veillonella:parvula,3,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Veillonella:parvula,Bacteria,Clostridiales,Firmicutes,Clostridia,Veillonellaceae,Veillonella,Bacteria,parvula,Veillonella,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AVeillonellaceae%253AVeillonella%253Aparvula,parvula,MGYA00005307,8686.0,100.0,7598.0,87.4740962468,7201.0,82.9035229104,7194.0,82.8324697755,750.0,9.5736533061,9.0,0.171657448,3.0,0.2067539628
37,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Ruminococcus:bromii,12,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Ruminococcus:bromii,Bacteria,Clostridiales,Firmicutes,Clostridia,Ruminococcaceae,Ruminococcus,Bacteria,bromii,Ruminococcus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ARuminococcaceae%253ARuminococcus%253Abromii,bromii,MGYA00005307,8686.0,100.0,7598.0,87.4740962468,7201.0,82.9035229104,7194.0,82.8324697755,1960.0,25.0191473066,313.0,5.9698645813,12.0,0.8270158511
38,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Peptostreptococcaceae,28,Bacteria:Firmicutes:Clostridia:Clostridiales:Peptostreptococcaceae,Bacteria,Clostridiales,Firmicutes,Clostridia,Peptostreptococcaceae,,Bacteria,Peptostreptococcaceae,Clostridiales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253APeptostreptococcaceae,,MGYA00005307,8686.0,100.0,7598.0,87.4740962468,7201.0,82.9035229104,7194.0,82.8324697755,33.0,0.4212407455,,,,
39,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Peptostreptococcaceae:Filifactor,1,Bacteria:Firmicutes:Clostridia:Clostridiales:Peptostreptococcaceae:Filifactor,Bacteria,Clostridiales,Firmicutes,Clostridia,Peptostreptococcaceae,Filifactor,Bacteria,Filifactor,Peptostreptococcaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253APeptostreptococcaceae%253AFilifactor,,MGYA00005307,8686.0,100.0,7598.0,87.4740962468,7201.0,82.9035229104,7194.0,82.8324697755,33.0,0.4212407455,1.0,0.0190730498,,
40,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Dialister,330,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Dialister,Bacteria,Clostridiales,Firmicutes,Clostridia,Veillonellaceae,Dialister,Bacteria,Dialister,Veillonellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AVeillonellaceae%253ADialister,,MGYA00005307,8686.0,100.0,7598.0,87.4740962468,7201.0,82.9035229104,7194.0,82.8324697755,750.0,9.5736533061,330.0,6.2941064276,,
