,type,id,attributes_count,attributes.lineage,attributes.hierarchy.kingdom,attributes.hierarchy.order,attributes.hierarchy.phylum,attributes.hierarchy.class,attributes.hierarchy.family,attributes.hierarchy.genus,attributes.domain,attributes.name,attributes.parent,attributes.rank,attributes.pipeline-version,links.self,attributes.hierarchy.species,Sample_id,attributes.domain_count,attributes.domain_relative_abundance,attributes.hierarchy.phylum_count,attributes.hierarchy.phylum_relative_abundance,attributes.hierarchy.class_count,attributes.hierarchy.class_relative_abundance,attributes.hierarchy.order_count,attributes.hierarchy.order_relative_abundance,attributes.hierarchy.family_count,attributes.hierarchy.family_relative_abundance,attributes.hierarchy.genus_count,attributes.hierarchy.genus_relative_abundance,attributes.hierarchy.species_count,attributes.hierarchy.species_relative_abundance
10,organisms,Bacteria:Firmicutes:Bacilli:Turicibacterales:Turicibacteraceae:Turicibacter,6,Bacteria:Firmicutes:Bacilli:Turicibacterales:Turicibacteraceae:Turicibacter,Bacteria,Turicibacterales,Firmicutes,Bacilli,Turicibacteraceae,Turicibacter,Bacteria,Turicibacter,Turicibacteraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ATuricibacterales%253ATuricibacteraceae%253ATuricibacter,,MGYA00005291,43492.0,99.9954016646,20249.0,46.5558467835,43.0,0.0988664843,6.0,0.013797544,6.0,0.0147383935,6.0,0.0183385292,,
11,organisms,Bacteria:Actinobacteria:Actinobacteria:Bifidobacteriales:Bifidobacteriaceae,10,Bacteria:Actinobacteria:Actinobacteria:Bifidobacteriales:Bifidobacteriaceae,Bacteria,Bifidobacteriales,Actinobacteria,Actinobacteria,Bifidobacteriaceae,,Bacteria,Bifidobacteriaceae,Bifidobacteriales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253AActinobacteria%253ABifidobacteriales%253ABifidobacteriaceae,,MGYA00005291,43492.0,99.9954016646,455.0,1.0461213041,267.0,0.6138918906,256.0,0.5886952123,256.0,0.6288381233,,,,
12,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae:Tannerella,15,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae:Tannerella,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Porphyromonadaceae,Tannerella,Bacteria,Tannerella,Porphyromonadaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253APorphyromonadaceae%253ATannerella,,MGYA00005291,43492.0,99.9954016646,21016.0,48.3193084104,21012.0,48.3112224956,21012.0,48.3189992181,914.0,2.2451486121,15.0,0.0458463231,,
13,organisms,Bacteria:Proteobacteria:Deltaproteobacteria:Desulfovibrionales:Desulfovibrionaceae:Desulfovibrio,137,Bacteria:Proteobacteria:Deltaproteobacteria:Desulfovibrionales:Desulfovibrionaceae:Desulfovibrio,Bacteria,Desulfovibrionales,Proteobacteria,Deltaproteobacteria,Desulfovibrionaceae,Desulfovibrio,Bacteria,Desulfovibrio,Desulfovibrionaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ADeltaproteobacteria%253ADesulfovibrionales%253ADesulfovibrionaceae%253ADesulfovibrio,,MGYA00005291,43492.0,99.9954016646,1720.0,3.9545684462,243.0,0.5587105971,242.0,0.5565009428,242.0,0.5944485384,138.0,0.4217861727,,
14,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Rikenellaceae:Blvii28,7,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Rikenellaceae:Blvii28,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Rikenellaceae,Blvii28,Bacteria,Blvii28,Rikenellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253ARikenellaceae%253ABlvii28,,MGYA00005291,43492.0,99.9954016646,21016.0,48.3193084104,21012.0,48.3112224956,21012.0,48.3189992181,563.0,1.3829525915,7.0,0.0213949508,,
15,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Pseudomonadales:Pseudomonadaceae:Pseudomonas,1,Bacteria:Proteobacteria:Gammaproteobacteria:Pseudomonadales:Pseudomonadaceae:Pseudomonas,Bacteria,Pseudomonadales,Proteobacteria,Gammaproteobacteria,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas,Pseudomonadaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253APseudomonadales%253APseudomonadaceae%253APseudomonas,,MGYA00005291,43492.0,99.9954016646,1720.0,3.9545684462,25.0,0.0574805141,1.0,0.0022995907,1.0,0.0024563989,1.0,0.0030564215,,
16,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Megamonas,857,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Megamonas,Bacteria,Clostridiales,Firmicutes,Clostridia,Veillonellaceae,Megamonas,Bacteria,Megamonas,Veillonellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AVeillonellaceae%253AMegamonas,,MGYA00005291,43492.0,99.9954016646,20249.0,46.5558467835,19950.0,45.8694502564,19948.0,45.8722347422,1533.0,3.7656595431,873.0,2.6682560059,,
17,organisms,Bacteria:Proteobacteria:Betaproteobacteria:Methylophilales:Methylophilaceae,1,Bacteria:Proteobacteria:Betaproteobacteria:Methylophilales:Methylophilaceae,Bacteria,Methylophilales,Proteobacteria,Betaproteobacteria,Methylophilaceae,,Bacteria,Methylophilaceae,Methylophilales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253AMethylophilales%253AMethylophilaceae,,MGYA00005291,43492.0,99.9954016646,1720.0,3.9545684462,1028.0,2.36359874,4.0,0.0091983627,2.0,0.0049127978,,,,
18,organisms,Bacteria:Actinobacteria:Nitriliruptoria:Euzebyales:Euzebyaceae:Euzebya,1,Bacteria:Actinobacteria:Nitriliruptoria:Euzebyales:Euzebyaceae:Euzebya,Bacteria,Euzebyales,Actinobacteria,Nitriliruptoria,Euzebyaceae,Euzebya,Bacteria,Euzebya,Euzebyaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253ANitriliruptoria%253AEuzebyales%253AEuzebyaceae%253AEuzebya,,MGYA00005291,43492.0,99.9954016646,455.0,1.0461213041,1.0,0.0022992206,1.0,0.0022995907,1.0,0.0024563989,1.0,0.0030564215,,
19,organisms,Bacteria:Bacteroidetes:Flavobacteriia:Flavobacteriales:Flavobacteriaceae:Sufflavibacter:maritimus,3,Bacteria:Bacteroidetes:Flavobacteriia:Flavobacteriales:Flavobacteriaceae:Sufflavibacter:maritimus,Bacteria,Flavobacteriales,Bacteroidetes,Flavobacteriia,Flavobacteriaceae,Sufflavibacter,Bacteria,maritimus,Sufflavibacter,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253AFlavobacteriia%253AFlavobacteriales%253AFlavobacteriaceae%253ASufflavibacter%253Amaritimus,maritimus,MGYA00005291,43492.0,99.9954016646,21016.0,48.3193084104,4.0,0.0091968823,4.0,0.0091983627,4.0,0.0098255957,3.0,0.0091692646,3.0,0.0455580866
20,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Ruminococcus:gnavus,221,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Ruminococcus:gnavus,Bacteria,Clostridiales,Firmicutes,Clostridia,Lachnospiraceae,Ruminococcus,Bacteria,gnavus,Ruminococcus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ARuminococcus%253Agnavus,gnavus,MGYA00005291,43492.0,99.9954016646,20249.0,46.5558467835,19950.0,45.8694502564,19948.0,45.8722347422,8800.0,21.6163104888,1363.0,4.1659025613,221.0,3.3561123766
21,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Succiniclasticum,10,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Succiniclasticum,Bacteria,Clostridiales,Firmicutes,Clostridia,Veillonellaceae,Succiniclasticum,Bacteria,Succiniclasticum,Veillonellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AVeillonellaceae%253ASucciniclasticum,,MGYA00005291,43492.0,99.9954016646,20249.0,46.5558467835,19950.0,45.8694502564,19948.0,45.8722347422,1533.0,3.7656595431,10.0,0.0305642154,,
22,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides:eggerthii,34,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides:eggerthii,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Bacteroidaceae,Bacteroides,Bacteria,eggerthii,Bacteroides,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253ABacteroidaceae%253ABacteroides%253Aeggerthii,eggerthii,MGYA00005291,43492.0,99.9954016646,21016.0,48.3193084104,21012.0,48.3112224956,21012.0,48.3189992181,16120.0,39.5971505773,16008.0,48.9271960389,34.0,0.516324981
23,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Epulopiscium,1,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Epulopiscium,Bacteria,Clostridiales,Firmicutes,Clostridia,Lachnospiraceae,Epulopiscium,Bacteria,Epulopiscium,Lachnospiraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253AEpulopiscium,,MGYA00005291,43492.0,99.9954016646,20249.0,46.5558467835,19950.0,45.8694502564,19948.0,45.8722347422,8800.0,21.6163104888,1.0,0.0030564215,,
24,organisms,Bacteria:Actinobacteria:Actinobacteria:Actinomycetales:Corynebacteriaceae:Corynebacterium,2,Bacteria:Actinobacteria:Actinobacteria:Actinomycetales:Corynebacteriaceae:Corynebacterium,Bacteria,Actinomycetales,Actinobacteria,Actinobacteria,Corynebacteriaceae,Corynebacterium,Bacteria,Corynebacterium,Corynebacteriaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253AActinobacteria%253AActinomycetales%253ACorynebacteriaceae%253ACorynebacterium,,MGYA00005291,43492.0,99.9954016646,455.0,1.0461213041,267.0,0.6138918906,11.0,0.0252954974,2.0,0.0049127978,2.0,0.0061128431,,
25,organisms,Bacteria:Firmicutes:Clostridia:Thermoanaerobacterales:Thermoanaerobacteraceae:Thermacetogenium,1,Bacteria:Firmicutes:Clostridia:Thermoanaerobacterales:Thermoanaerobacteraceae:Thermacetogenium,Bacteria,Thermoanaerobacterales,Firmicutes,Clostridia,Thermoanaerobacteraceae,Thermacetogenium,Bacteria,Thermacetogenium,Thermoanaerobacteraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AThermoanaerobacterales%253AThermoanaerobacteraceae%253AThermacetogenium,,MGYA00005291,43492.0,99.9954016646,20249.0,46.5558467835,19950.0,45.8694502564,1.0,0.0022995907,1.0,0.0024563989,1.0,0.0030564215,,
26,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae,3347,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae,Bacteria,Clostridiales,Firmicutes,Clostridia,Lachnospiraceae,,Bacteria,Lachnospiraceae,Clostridiales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae,,MGYA00005291,43492.0,99.9954016646,20249.0,46.5558467835,19950.0,45.8694502564,19948.0,45.8722347422,8800.0,21.6163104888,,,,
27,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Veillonella:dispar,10,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Veillonella:dispar,Bacteria,Clostridiales,Firmicutes,Clostridia,Veillonellaceae,Veillonella,Bacteria,dispar,Veillonella,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AVeillonellaceae%253AVeillonella%253Adispar,dispar,MGYA00005291,43492.0,99.9954016646,20249.0,46.5558467835,19950.0,45.8694502564,19948.0,45.8722347422,1533.0,3.7656595431,23.0,0.0702976955,10.0,0.1518602885
28,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Shuttleworthia,28,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Shuttleworthia,Bacteria,Clostridiales,Firmicutes,Clostridia,Lachnospiraceae,Shuttleworthia,Bacteria,Shuttleworthia,Lachnospiraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253AShuttleworthia,,MGYA00005291,43492.0,99.9954016646,20249.0,46.5558467835,19950.0,45.8694502564,19948.0,45.8722347422,8800.0,21.6163104888,49.0,0.1497646555,,
29,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Prevotellaceae:Prevotella:nanceiensis,2,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Prevotellaceae:Prevotella:nanceiensis,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Prevotellaceae,Prevotella,Bacteria,nanceiensis,Prevotella,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253APrevotellaceae%253APrevotella%253Ananceiensis,nanceiensis,MGYA00005291,43492.0,99.9954016646,21016.0,48.3193084104,21012.0,48.3112224956,21012.0,48.3189992181,2010.0,4.9373618276,2050.0,6.2656641604,2.0,0.0303720577
30,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Prevotellaceae,3,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Prevotellaceae,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Prevotellaceae,,Bacteria,Prevotellaceae,Bacteroidales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253APrevotellaceae,,MGYA00005291,43492.0,99.9954016646,21016.0,48.3193084104,21012.0,48.3112224956,21012.0,48.3189992181,2010.0,4.9373618276,,,,
31,organisms,Bacteria:Firmicutes:Bacilli:Gemellales:Gemellaceae,2,Bacteria:Firmicutes:Bacilli:Gemellales:Gemellaceae,Bacteria,Gemellales,Firmicutes,Bacilli,Gemellaceae,,Bacteria,Gemellaceae,Gemellales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253AGemellales%253AGemellaceae,,MGYA00005291,43492.0,99.9954016646,20249.0,46.5558467835,43.0,0.0988664843,4.0,0.0091983627,4.0,0.0098255957,,,,
32,organisms,Bacteria:Actinobacteria:OPB41,1,Bacteria:Actinobacteria:OPB41,Bacteria,,Actinobacteria,OPB41,,,Bacteria,OPB41,Actinobacteria,class,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253AOPB41,,MGYA00005291,43492.0,99.9954016646,455.0,1.0461213041,1.0,0.0022992206,,,,,,,,
33,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Prevotellaceae:Prevotella:copri,1808,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Prevotellaceae:Prevotella:copri,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Prevotellaceae,Prevotella,Bacteria,copri,Prevotella,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253APrevotellaceae%253APrevotella%253Acopri,copri,MGYA00005291,43492.0,99.9954016646,21016.0,48.3193084104,21012.0,48.3112224956,21012.0,48.3189992181,2010.0,4.9373618276,2050.0,6.2656641604,1808.0,27.456340167
34,organisms,Bacteria:Firmicutes:Bacilli:Gemellales:Gemellaceae:Gemella,2,Bacteria:Firmicutes:Bacilli:Gemellales:Gemellaceae:Gemella,Bacteria,Gemellales,Firmicutes,Bacilli,Gemellaceae,Gemella,Bacteria,Gemella,Gemellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253AGemellales%253AGemellaceae%253AGemella,,MGYA00005291,43492.0,99.9954016646,20249.0,46.5558467835,43.0,0.0988664843,4.0,0.0091983627,4.0,0.0098255957,2.0,0.0061128431,,
35,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Blautia,1015,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Blautia,Bacteria,Clostridiales,Firmicutes,Clostridia,Lachnospiraceae,Blautia,Bacteria,Blautia,Lachnospiraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ABlautia,,MGYA00005291,43492.0,99.9954016646,20249.0,46.5558467835,19950.0,45.8694502564,19948.0,45.8722347422,8800.0,21.6163104888,1178.0,3.6004645761,,
36,organisms,Bacteria:Firmicutes:Bacilli:Bacillales:Bacillaceae:Bacillus,1,Bacteria:Firmicutes:Bacilli:Bacillales:Bacillaceae:Bacillus,Bacteria,Bacillales,Firmicutes,Bacilli,Bacillaceae,Bacillus,Bacteria,Bacillus,Bacillaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ABacillales%253ABacillaceae%253ABacillus,,MGYA00005291,43492.0,99.9954016646,20249.0,46.5558467835,43.0,0.0988664843,4.0,0.0091983627,2.0,0.0049127978,1.0,0.0030564215,,
37,organisms,Bacteria:SAR406:AB16:Arctic96B-7:A714017,1,Bacteria:SAR406:AB16:Arctic96B-7:A714017,Bacteria,Arctic96B-7,SAR406,AB16,A714017,,Bacteria,A714017,Arctic96B-7,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ASAR406%253AAB16%253AArctic96B-7%253AA714017,,MGYA00005291,43492.0,99.9954016646,1.0,0.0022991677,1.0,0.0022992206,1.0,0.0022995907,1.0,0.0024563989,,,,
38,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Serratia:symbiotica,1,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Serratia:symbiotica,Bacteria,Enterobacteriales,Proteobacteria,Gammaproteobacteria,Enterobacteriaceae,Serratia,Bacteria,symbiotica,Serratia,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AEnterobacteriales%253AEnterobacteriaceae%253ASerratia%253Asymbiotica,symbiotica,MGYA00005291,43492.0,99.9954016646,1720.0,3.9545684462,25.0,0.0574805141,9.0,0.0206963161,9.0,0.0221075903,1.0,0.0030564215,1.0,0.0151860289
