,type,id,attributes.accession,attributes.count,attributes.description,attributes.lineage,links.self,Sample_id,attributes.relative_abundance
53,go-terms,GO:0005737,GO:0005737,108239,cytoplasm,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0005737,MGYA00005329,1.1674241224
54,go-terms,GO:0005856,GO:0005856,482,cytoskeleton,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0005856,MGYA00005329,0.0051986662
55,go-terms,GO:0005783,GO:0005783,6,endoplasmic reticulum,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0005783,MGYA00005329,6.47137e-05
56,go-terms,GO:0005727,GO:0005727,22628,extrachromosomal circular DNA,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0005727,MGYA00005329,0.2440568838
57,go-terms,GO:0005794,GO:0005794,4,Golgi apparatus,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0005794,MGYA00005329,4.31425e-05
58,go-terms,GO:0005739,GO:0005739,30,mitochondrion,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0005739,MGYA00005329,0.0003235684
59,go-terms,GO:0009295,GO:0009295,38,nucleoid,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0009295,MGYA00005329,0.0004098533
60,go-terms,GO:0005634,GO:0005634,191,nucleus,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0005634,MGYA00005329,0.0020600524
61,go-terms,GO:0042597,GO:0042597,4523,periplasmic space,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0042597,MGYA00005329,0.0487833342
62,go-terms,GO:0009579,GO:0009579,5,thylakoid,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0009579,MGYA00005329,5.39281e-05
63,go-terms,GO:0005773,GO:0005773,0,vacuole,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0005773,MGYA00005329,0.0
64,go-terms,GO:0031982,GO:0031982,3,vesicle,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0031982,MGYA00005329,3.23568e-05
65,go-terms,GO:0043190,GO:0043190,630,ATP-binding cassette (ABC) transporter complex,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0043190,MGYA00005329,0.0067949371
66,go-terms,GO:0005618,GO:0005618,4581,cell wall,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0005618,MGYA00005329,0.0494088998
67,go-terms,GO:0019861,GO:0019861,563,flagellum,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0019861,MGYA00005329,0.0060723009
68,go-terms,GO:0016020,GO:0016020,549181,membrane,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016020,MGYA00005329,5.923254529
69,go-terms,GO:0019867,GO:0019867,16758,outer membrane,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0019867,MGYA00005329,0.1807453269
70,go-terms,GO:0009289,GO:0009289,123,pilus,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0009289,MGYA00005329,0.0013266306
71,go-terms,GO:0005886,GO:0005886,6735,plasma membrane,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0005886,MGYA00005329,0.0726411133
72,go-terms,GO:0070469,GO:0070469,21,respiratory chain,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0070469,MGYA00005329,0.0002264979
73,go-terms,GO:0031012,GO:0031012,73,extracellular matrix,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0031012,MGYA00005329,0.0007873499
74,go-terms,GO:0019012,GO:0019012,18675,virion,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0019012,MGYA00005329,0.2014213498
75,go-terms,GO:0048037,GO:0048037,174302,cofactor binding,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0048037,MGYA00005329,1.8799541698
76,go-terms,GO:0008092,GO:0008092,70,cytoskeletal protein binding,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0008092,MGYA00005329,0.000754993
77,go-terms,GO:0046872,GO:0046872,102117,metal ion binding,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0046872,MGYA00005329,1.1013945907
78,go-terms,GO:0003676,GO:0003676,357761,nucleic acid binding,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0003676,MGYA00005329,3.858672211
79,go-terms,GO:0000166,GO:0000166,448527,nucleotide binding,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0000166,MGYA00005329,4.8376392922
80,go-terms,GO:0005102,GO:0005102,33,receptor binding,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0005102,MGYA00005329,0.0003559253
81,go-terms,GO:0008134,GO:0008134,10854,transcription factor binding,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0008134,MGYA00005329,0.1170670592
82,go-terms,GO:0051082,GO:0051082,3365,unfolded protein binding,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0051082,MGYA00005329,0.0362935926
83,go-terms,GO:0004812,GO:0004812,59631,aminoacyl-tRNA ligase activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0004812,MGYA00005329,0.6431569752
84,go-terms,GO:0016853,GO:0016853,120595,isomerase activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016853,MGYA00005329,1.3006911745
85,go-terms,GO:0016874,GO:0016874,123500,ligase activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016874,MGYA00005329,1.3320233845
86,go-terms,GO:0016829,GO:0016829,94050,lyase activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016829,MGYA00005329,1.014387039
87,go-terms,GO:0016491,GO:0016491,219258,oxidoreductase activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016491,MGYA00005329,2.364832253
88,go-terms,GO:0016887,GO:0016887,73662,ATPase activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016887,MGYA00005329,0.7944899316
89,go-terms,GO:0003924,GO:0003924,17959,GTPase activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0003924,MGYA00005329,0.1936988499
90,go-terms,GO:0004386,GO:0004386,11142,helicase activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0004386,MGYA00005329,0.1201733162
91,go-terms,GO:0016787,GO:0016787,552393,hydrolase activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016787,MGYA00005329,5.9578979226
92,go-terms,GO:0016810,GO:0016810,50068,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds",molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016810,MGYA00005329,0.5400141443
93,go-terms,GO:0016788,GO:0016788,80476,"hydrolase activity, acting on ester bonds",molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016788,MGYA00005329,0.8679831084
94,go-terms,GO:0016798,GO:0016798,187194,"hydrolase activity, acting on glycosyl bonds",molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016798,MGYA00005329,2.0190023112
95,go-terms,GO:0016298,GO:0016298,45,lipase activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016298,MGYA00005329,0.0004853527
96,go-terms,GO:0004518,GO:0004518,31966,nuclease activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0004518,MGYA00005329,0.3447729515
97,go-terms,GO:0008233,GO:0008233,79752,peptidase activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0008233,MGYA00005329,0.8601743236
98,go-terms,GO:0016791,GO:0016791,9943,phosphatase activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016791,MGYA00005329,0.1072413645
99,go-terms,GO:0016407,GO:0016407,8060,acetyltransferase activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016407,MGYA00005329,0.0869320525
100,go-terms,GO:0034061,GO:0034061,30162,DNA polymerase activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0034061,MGYA00005329,0.325315703
101,go-terms,GO:0016301,GO:0016301,78511,kinase activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016301,MGYA00005329,0.846789376
102,go-terms,GO:0004672,GO:0004672,26255,protein kinase activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0004672,MGYA00005329,0.2831763074
103,go-terms,GO:0034062,GO:0034062,23378,RNA polymerase activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0034062,MGYA00005329,0.2521460946
104,go-terms,GO:0016740,GO:0016740,368164,transferase activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016740,MGYA00005329,3.9708749582
105,go-terms,GO:0016746,GO:0016746,33172,"transferase activity, transferring acyl groups",molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016746,MGYA00005329,0.3577804025
106,go-terms,GO:0016765,GO:0016765,17793,"transferase activity, transferring alkyl or aryl (other than methyl) groups",molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016765,MGYA00005329,0.1919084379
107,go-terms,GO:0016757,GO:0016757,30252,"transferase activity, transferring glycosyl groups",molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016757,MGYA00005329,0.3262864083
108,go-terms,GO:0030234,GO:0030234,4070,enzyme regulator activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0030234,MGYA00005329,0.0438974508
109,go-terms,GO:0003774,GO:0003774,558,motor activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0003774,MGYA00005329,0.0060183729
110,go-terms,GO:0001071,GO:0001071,65836,nucleic acid binding transcription factor activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0001071,MGYA00005329,0.7100817129
111,go-terms,GO:0000988,GO:0000988,27802,protein binding transcription factor activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0000988,MGYA00005329,0.2998616529
112,go-terms,GO:0004872,GO:0004872,204088,receptor activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0004872,MGYA00005329,2.2012144818
113,go-terms,GO:0045182,GO:0045182,0,translation regulator activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0045182,MGYA00005329,0.0
114,go-terms,GO:0005215,GO:0005215,198898,transporter activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0005215,MGYA00005329,2.1452371428
115,go-terms,GO:0000156,GO:0000156,77,phosphorelay response regulator activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0000156,MGYA00005329,0.0008304923
