,GO:cell_projection_assembly-biological_process,GO:cell_wall_organization_or_biogenesis-biological_process,GO:cellular_component_organization-biological_process,GO:cell_division-biological_process,GO:cell_growth-biological_process,GO:cell_motility-biological_process,GO:transposition-biological_process,GO:ion_transport-biological_process,GO:protein_secretion-biological_process,GO:transport-biological_process,GO:ATP_metabolic_process-biological_process,GO:biosynthetic_process-biological_process,GO:carbohydrate_metabolic_process-biological_process,GO:catabolic_process-biological_process,GO:cellular_amino_acid_metabolic_process-biological_process,GO:cellular_respiration-biological_process,GO:cofactor_metabolic_process-biological_process,GO:DNA_metabolic_process-biological_process,GO:electron_transport_chain-biological_process,GO:generation_of_precursor_metabolites_and_energy-biological_process,GO:GTP_metabolic_process-biological_process,GO:lipid_metabolic_process-biological_process,GO:nitrogen_compound_metabolic_process-biological_process,GO:nitrogen_cycle_metabolic_process-biological_process,GO:nucleotide_metabolic_process-biological_process,GO:oxidation-reduction_process-biological_process,GO:phosphorylation-biological_process,GO:photosynthesis-biological_process,GO:protein_metabolic_process-biological_process,GO:RNA_metabolic_process-biological_process,GO:small_molecule_metabolic_process-biological_process,GO:sulfur_compound_metabolic_process-biological_process,GO:toxin_metabolic_process-biological_process,"GO:transcription,_DNA-templated-biological_process",GO:translation-biological_process,GO:cell_communication-biological_process,GO:chemotaxis-biological_process,GO:response_to_stress-biological_process,GO:signal_transduction-biological_process,GO:phosphorelay_signal_transduction_system-biological_process,GO:cell_morphogenesis-biological_process,GO:conjugation-biological_process,GO:homeostatic_process-biological_process,GO:immune_system_process-biological_process,GO:pathogenesis-biological_process,GO:sporulation-biological_process,"GO:symbiosis,_encompassing_mutualism_through_parasitism-biological_process",GO:viral_process-biological_process,GO:DNA_polymerase_complex-cellular_component,GO:proton-transporting_two-sector_ATPase_complex-cellular_component,GO:ribosome-cellular_component,GO:transcription_factor_complex-cellular_component,GO:chromosome-cellular_component,GO:cytoplasm-cellular_component,GO:cytoskeleton-cellular_component,GO:endoplasmic_reticulum-cellular_component,GO:extrachromosomal_circular_DNA-cellular_component,GO:Golgi_apparatus-cellular_component,GO:mitochondrion-cellular_component,GO:nucleoid-cellular_component,GO:nucleus-cellular_component,GO:periplasmic_space-cellular_component,GO:thylakoid-cellular_component,GO:vacuole-cellular_component,GO:vesicle-cellular_component,GO:ATP-binding_cassette_(ABC)_transporter_complex-cellular_component,GO:cell_wall-cellular_component,GO:flagellum-cellular_component,GO:membrane-cellular_component,GO:outer_membrane-cellular_component,GO:pilus-cellular_component,GO:plasma_membrane-cellular_component,GO:respiratory_chain-cellular_component,GO:extracellular_matrix-cellular_component,GO:virion-cellular_component,GO:cofactor_binding-molecular_function,GO:cytoskeletal_protein_binding-molecular_function,GO:metal_ion_binding-molecular_function,GO:nucleic_acid_binding-molecular_function,GO:nucleotide_binding-molecular_function,GO:receptor_binding-molecular_function,GO:transcription_factor_binding-molecular_function,GO:unfolded_protein_binding-molecular_function,GO:aminoacyl-tRNA_ligase_activity-molecular_function,GO:isomerase_activity-molecular_function,GO:ligase_activity-molecular_function,GO:lyase_activity-molecular_function,GO:oxidoreductase_activity-molecular_function,GO:ATPase_activity-molecular_function,GO:GTPase_activity-molecular_function,GO:helicase_activity-molecular_function,GO:hydrolase_activity-molecular_function,"GO:hydrolase_activity,_acting_on_carbon-nitrogen_(but_not_peptide)_bonds-molecular_function","GO:hydrolase_activity,_acting_on_ester_bonds-molecular_function","GO:hydrolase_activity,_acting_on_glycosyl_bonds-molecular_function",GO:lipase_activity-molecular_function,GO:nuclease_activity-molecular_function,GO:peptidase_activity-molecular_function,GO:phosphatase_activity-molecular_function,GO:acetyltransferase_activity-molecular_function,GO:DNA_polymerase_activity-molecular_function,GO:kinase_activity-molecular_function,GO:protein_kinase_activity-molecular_function,GO:RNA_polymerase_activity-molecular_function,GO:transferase_activity-molecular_function,"GO:transferase_activity,_transferring_acyl_groups-molecular_function","GO:transferase_activity,_transferring_alkyl_or_aryl_(other_than_methyl)_groups-molecular_function","GO:transferase_activity,_transferring_glycosyl_groups-molecular_function",GO:enzyme_regulator_activity-molecular_function,GO:motor_activity-molecular_function,GO:nucleic_acid_binding_transcription_factor_activity-molecular_function,GO:protein_binding_transcription_factor_activity-molecular_function,GO:receptor_activity-molecular_function,GO:translation_regulator_activity-molecular_function,GO:transporter_activity-molecular_function,GO:phosphorelay_response_regulator_activity-molecular_function
30,9.57e-05,0.074456956,0.323215953,0.102079114,0.0,0.047808195,0.207126293,0.915935448,0.057542174,3.74502849,0.136898033,6.735418341,3.962479184,0.674437041,1.973859321,0.014090333,0.617549118,2.251915998,0.008138244,0.350439178,0.00630315,0.573395154,8.014925859,0.001372331,0.60601196,2.253128756,0.398997368,0.026935993,2.632259234,2.963437901,4.116244127,0.263375922,0.007755268,1.316209404,1.508782602,0.851643319,0.034802962,0.564905849,0.762697097,0.492938238,0.040627392,0.018558388,0.129589571,0.000622336,0.011712689,0.050042223,0.20696672,0.32431701,0.033111484,0.13595655,0.58770889,7.98e-05,0.049132655,1.328783789,0.001148929,0.000223403,0.055707079,0.000127659,0.00030319,0.00173935,0.001898924,0.05288263,0.000590422,1.6e-05,0.000223403,0.007547823,0.02490941,0.048749679,4.605049414,0.097371698,0.000159573,0.088579203,0.000159573,0.001468075,0.391114442,1.934508517,0.000877654,1.280688361,4.597150529,5.335911614,0.001148929,0.059840031,0.061659168,0.821196711,1.281486229,1.640925347,0.897281316,2.237729921,1.161566807,0.212472003,0.139307592,5.613489571,0.493895679,0.764755594,1.486681684,0.000590422,0.352274272,0.806930848,0.083983489,0.116999228,0.156334075,0.802335134,0.26560995,0.288588522,4.245913484,0.393922934,0.249668566,0.435172662,0.039063572,0.016180744,0.663330731,0.263104648,1.017535842,0.0,1.880397172,0.007675481
31,8.7e-06,0.047914777,0.26743212,0.103718227,0.0,0.023431187,0.18651016,1.037686724,0.033842148,4.095100003,0.144657572,6.582232637,3.623579984,0.715607928,2.028537168,0.012411397,0.710719907,2.168576343,0.006549252,0.352815922,0.004200914,0.545144739,8.123463742,0.001469885,0.608889048,2.461440086,0.40632322,0.028058281,2.443723186,2.88645433,4.312677794,0.290558893,0.008001742,1.273477175,1.321444137,0.859621881,0.023213748,0.555651374,0.774246777,0.506666799,0.043879116,0.027666891,0.135325106,0.000347902,0.017534251,0.052854982,0.100569715,0.162426657,0.031302465,0.144692362,0.451776591,5.22e-05,0.047114602,1.194720903,0.000278321,0.000217439,0.067527741,4.35e-05,0.000182648,0.001035008,0.000721896,0.080078299,0.000452272,8.7e-06,0.000147858,0.010985,0.022944124,0.02405741,4.916609241,0.102613638,0.000347902,0.096046992,6.96e-05,0.001722114,0.188606268,2.092351057,0.000643618,1.272207334,4.30029249,5.402393234,0.001661231,0.087932182,0.055177227,0.767488785,1.369932952,1.642974988,1.020813487,2.455656218,1.234920957,0.217986576,0.164992433,5.583336965,0.514946862,0.730846027,1.321557205,0.000252229,0.319399953,0.822822567,0.100969802,0.11348557,0.127671266,0.811907148,0.266910268,0.276825469,4.259961973,0.412298433,0.260839381,0.42216145,0.035085897,0.005218527,0.6391739,0.222065724,0.866710381,0.0,2.291690096,0.005418571
32,8.92e-06,0.047525057,0.267940687,0.10242823,0.0,0.023320912,0.188324841,1.032686391,0.033286275,4.093453515,0.141852526,6.599407752,3.635689168,0.717666724,2.031087293,0.012641826,0.717738096,2.16594533,0.007226449,0.35587141,0.004309105,0.549442118,8.120950066,0.001364996,0.608663317,2.460757703,0.406483321,0.029137758,2.440630703,2.883692348,4.32535117,0.294526884,0.007761742,1.275004407,1.325643083,0.857297786,0.022821306,0.554464947,0.771633135,0.50318392,0.044634477,0.027317763,0.133305688,0.000401469,0.017325636,0.054180528,0.100260295,0.161033843,0.031644711,0.141727625,0.45829964,0.00011598,0.047266332,1.203614224,0.000249803,0.000321176,0.067125686,0.0,0.000196274,0.000918919,0.000829704,0.081284174,0.000454999,0.0,5.35e-05,0.010652322,0.022241406,0.023276305,4.9048232,0.099510885,0.000535293,0.095032271,7.14e-05,0.002043033,0.187084747,2.092208781,0.000615586,1.269044817,4.296222333,5.396739212,0.001596956,0.087948566,0.052851218,0.764103353,1.370170501,1.642937743,1.027583268,2.444333143,1.224972397,0.220317493,0.165548143,5.577052508,0.514121731,0.732351583,1.32811435,0.000160588,0.320327985,0.8192028,0.100974018,0.112634474,0.125945416,0.812993406,0.268520587,0.276817622,4.265407326,0.41394173,0.26073208,0.422042491,0.035097348,0.005352926,0.636605589,0.221825233,0.87820096,0.0,2.274003053,0.005326161
33,3.01e-05,0.060678845,0.263302489,0.095147717,0.0,0.016557888,0.216084444,0.956789325,0.027984033,4.179473471,0.123272071,6.469042463,4.258935296,0.702768074,1.92447358,0.013500893,0.632607533,2.190542399,0.009090802,0.356134908,0.005141765,0.557034607,7.856978338,0.001814151,0.595853432,2.402016294,0.412674281,0.029056487,2.466253281,2.810581172,4.129879991,0.259734324,0.009130893,1.273874881,1.328129025,0.837536451,0.012769219,0.539644815,0.757994443,0.492587138,0.037816532,0.018492314,0.150564522,0.000370849,0.009281237,0.042497242,0.1147626,0.182968669,0.031903,0.126719961,0.481792438,0.000110252,0.039700844,1.187928217,0.000611399,0.000140321,0.072866734,0.000130298,0.000430986,0.000701605,0.001182706,0.059987263,0.00034078,0.0,0.000160367,0.00912087,0.024746625,0.017189333,5.038950126,0.088422328,0.000491124,0.077236733,0.000220505,0.002565871,0.221186118,2.019942031,0.00075172,1.259301534,4.369107392,5.161149743,0.001343073,0.099627969,0.048039925,0.745866692,1.273173275,1.538380121,1.006252507,2.388054346,1.087167657,0.206342152,0.141634087,5.913310838,0.504484361,0.774532285,1.811174329,0.000661514,0.323961288,0.837315946,0.101392005,0.099547785,0.141874638,0.817691041,0.291486981,0.271170492,4.086340364,0.378676488,0.242865725,0.388218321,0.036603757,0.004480252,0.645627324,0.246564188,1.269174124,0.0,2.145880203,0.004139472
34,0.0,0.059915791,0.264234502,0.094179844,1.03e-05,0.017111448,0.223210243,0.949855124,0.027781665,4.168566795,0.124698518,6.475834067,4.268683684,0.707125688,1.923334952,0.012676671,0.633668908,2.1920351,0.008848975,0.351551246,0.00540199,0.560963262,7.861285118,0.001584584,0.601092334,2.386743413,0.409820716,0.029602907,2.47565503,2.807985479,4.134446795,0.257772693,0.008478553,1.273964258,1.33532058,0.835158006,0.012851592,0.532944939,0.756926895,0.493649317,0.038276961,0.017883161,0.150278228,0.000298396,0.009805899,0.040694994,0.116909362,0.186589893,0.032319337,0.125501099,0.486405505,3.09e-05,0.038112329,1.190156236,0.000761423,0.000154343,0.074537178,0.000102895,0.000463028,0.000524765,0.001162714,0.059699711,0.000267527,2.06e-05,0.000164632,0.008910712,0.024272944,0.017533317,5.025157841,0.086730242,0.000380712,0.076420158,0.000236659,0.00250035,0.222994164,2.016784241,0.000956924,1.267924319,4.378338945,5.163994139,0.001327346,0.101969,0.049132389,0.748654133,1.2637262,1.543127434,1.017076463,2.374869323,1.084832857,0.206901377,0.144155972,5.907657862,0.507869414,0.772741865,1.813731139,0.000720265,0.323296264,0.833295605,0.100147757,0.100600496,0.144022209,0.815978367,0.291635455,0.274750377,4.078924623,0.37810846,0.239148688,0.386504696,0.036702666,0.004434777,0.647353951,0.24617642,1.277617033,1.03e-05,2.129732144,0.003837986
35,5.15e-05,0.05376343,0.283002288,0.117632613,0.0,0.061314415,0.309920058,0.87908719,0.061077481,3.674208656,0.152132273,6.757874607,3.884461885,0.658161627,1.930631475,0.010909269,0.612999934,2.323550566,0.007870332,0.341380782,0.003955769,0.546699601,8.106348782,0.001998487,0.608621804,2.168008503,0.392053767,0.023755215,2.650983143,3.04338716,4.049512215,0.257640042,0.007190434,1.426384277,1.552762847,0.978115328,0.040216982,0.538242085,0.903718031,0.606623317,0.047623747,0.024393907,0.127316005,0.000329647,0.023744914,0.077910101,0.10975198,0.184839475,0.0445127,0.147517209,0.636744847,0.000144221,0.055607395,1.381603739,0.00048417,0.000504773,0.048633292,0.000144221,0.000195728,0.001236178,0.002173613,0.053825239,0.000236934,0.0,0.000288442,0.009333142,0.017254981,0.063879484,4.47431439,0.059707384,0.000803516,0.079383213,7.21e-05,0.003718835,0.204618319,1.897501911,0.001102259,1.257975664,4.928867243,5.380257541,0.000824119,0.041308939,0.062045821,0.803948187,1.230254379,1.599057703,0.879540455,2.156223609,1.236754613,0.220039636,0.125410231,5.560193511,0.465596041,0.761969651,1.426209152,0.000721104,0.365032982,0.786064816,0.094464582,0.134135585,0.142211946,0.837191066,0.320314253,0.290903524,4.282428702,0.428902165,0.248069966,0.464916143,0.039217739,0.014452978,0.704899446,0.24287802,0.837118956,2.06e-05,1.811597861,0.010280878
36,1.81e-05,0.055315532,0.288715243,0.117622384,0.0,0.062442517,0.312366341,0.881014716,0.060543194,3.671437315,0.152307646,6.734620839,3.892039203,0.656216228,1.929034224,0.010997987,0.612911655,2.339640805,0.007886714,0.342294251,0.003925268,0.54405666,8.121054551,0.001935501,0.609203452,2.173748475,0.388357365,0.024447005,2.642836128,3.04398227,4.034877366,0.259176242,0.006539099,1.424429224,1.546474318,0.973095723,0.040826408,0.536332745,0.900179794,0.605314361,0.046234958,0.025695132,0.127535043,0.00030751,0.024808781,0.080558445,0.124722235,0.20678205,0.043114641,0.148834598,0.632519907,0.000180888,0.057739431,1.378718841,0.000651197,0.000533619,0.048595545,9.04e-05,0.000189932,0.000895395,0.002116389,0.053045389,0.000361776,3.62e-05,0.000198977,0.008791154,0.01836917,0.065770855,4.47836033,0.059702065,0.000958706,0.080666977,4.52e-05,0.003843869,0.236158251,1.887339554,0.001094372,1.250170826,4.930815337,5.362911406,0.000940617,0.040681698,0.062288763,0.803341434,1.229251136,1.600867322,0.87676385,2.160489389,1.23781618,0.221026975,0.125065922,5.563787464,0.461915446,0.754691623,1.438791726,0.000605975,0.361576905,0.78885231,0.089865129,0.13612722,0.140332865,0.834635048,0.315133926,0.285269327,4.268602674,0.432394534,0.247147194,0.463326372,0.039352172,0.015031788,0.703844023,0.244298209,0.830537936,0.0,1.817779096,0.009885526
37,0.0,0.060392395,0.26879737,0.06775177,9.48e-06,0.005690238,0.081000541,0.905316902,0.017459548,4.777173116,0.087297738,6.61320435,4.584719776,0.79477454,1.75004225,0.016160277,0.600139942,1.985381019,0.009436312,0.327378373,0.013561734,0.530548328,7.406338205,0.001299271,0.547969941,2.374204481,0.401787721,0.022808372,2.459311477,2.74250515,3.850015184,0.246131254,0.011816728,1.332340829,1.254128505,0.799544857,0.004125423,0.484912618,0.736534952,0.465442519,0.027398497,0.001944165,0.172234027,5.69e-05,0.028100293,0.006183392,0.144342376,0.229316601,0.024818922,0.091745608,0.514520824,0.000123289,0.025359495,1.180667529,0.004817735,0.000123289,0.232967837,4.74e-05,0.000426768,0.000379349,0.002276095,0.046489246,3.79e-05,0.0,5.69e-05,0.007444728,0.049922357,0.00564282,5.829962025,0.181186669,0.001128564,0.074570572,0.000303479,0.000995792,0.265098715,1.869907118,0.000891471,1.110070641,3.874578045,4.797174304,0.000360382,0.113254708,0.036654618,0.641716616,1.307398618,1.335745489,1.009808643,2.35109263,0.786618532,0.192519727,0.120519246,5.932642374,0.536779139,0.87111857,2.020926041,0.000512121,0.350300549,0.855394545,0.106530743,0.084888871,0.31633931,0.859064749,0.286977681,0.258412685,3.968087627,0.348773668,0.190338469,0.329028542,0.042221568,0.00564282,0.720241903,0.30080496,2.19448779,0.0,2.083310019,0.000720764
38,0.0,0.05897574,0.249945829,0.070268278,0.0,0.005727161,0.081884385,0.914501464,0.016728488,4.85576991,0.089272531,6.575805774,4.564148467,0.792742662,1.754118406,0.018022762,0.603153131,1.976690346,0.010634616,0.321087742,0.012727025,0.53889244,7.410892759,0.001261917,0.547175792,2.382962871,0.398345099,0.023027287,2.445336079,2.734584688,3.839657173,0.245318801,0.012241672,1.325670658,1.233162443,0.795244925,0.004292675,0.478848925,0.734414059,0.465291407,0.028668163,0.001725698,0.172127621,7.55e-05,0.02808574,0.006201728,0.108913135,0.17343268,0.022477221,0.094136843,0.4969364,9.71e-05,0.025658977,1.167424122,0.005198666,6.47e-05,0.244056884,4.31e-05,0.000323568,0.000409853,0.002060052,0.048783334,5.39e-05,0.0,3.24e-05,0.006794937,0.0494089,0.006072301,5.923254529,0.180745327,0.001326631,0.072641113,0.000226498,0.00078735,0.20142135,1.87995417,0.000754993,1.101394591,3.858672211,4.837639292,0.000355925,0.117067059,0.036293593,0.643156975,1.300691175,1.332023385,1.014387039,2.364832253,0.794489932,0.19369885,0.120173316,5.957897923,0.540014144,0.867983108,2.019002311,0.000485353,0.344772952,0.860174324,0.107241365,0.086932053,0.325315703,0.846789376,0.283176307,0.252146095,3.970874958,0.357780403,0.191908438,0.326286408,0.043897451,0.006018373,0.710081713,0.299861653,2.201214482,0.0,2.145237143,0.000830492
39,0.0,0.092472302,0.269385673,0.090243918,0.0,0.028131941,0.278265276,0.939631706,0.038889269,4.086619682,0.134155536,6.949245432,4.011883963,0.670608004,2.058258116,0.013901952,0.630576264,2.088935166,0.009603546,0.338951992,0.007646639,0.580171789,7.917891383,0.001074602,0.607093389,2.27062203,0.378191921,0.026661433,2.86340625,2.880803485,4.183424326,0.281013994,0.003959059,1.311059291,1.532902324,0.74043449,0.021016947,0.541825477,0.6637758,0.438098136,0.038515986,0.014761634,0.110864958,0.000475087,0.00942256,0.027012093,0.121588352,0.187116431,0.037644994,0.131836658,0.615825942,0.000113116,0.045223763,1.332788869,0.000995421,3.39e-05,0.03039426,2.26e-05,0.000441152,0.000328036,0.001402638,0.037882537,0.000328036,0.0,6.79e-05,0.00786156,0.026118477,0.028030136,4.923168808,0.105175225,0.000520333,0.071613718,0.000384594,0.001040667,0.221345322,1.91474789,0.000814435,1.225634114,4.409237729,5.225731394,0.000791812,0.079780691,0.05547207,0.81270428,1.26471568,1.592435257,0.928546341,2.250487388,1.02581476,0.218132829,0.146077958,5.686135998,0.468967483,0.748782448,1.592231648,0.000554268,0.339585441,0.930333573,0.096589723,0.092585418,0.12079654,0.790296008,0.246841661,0.296510882,4.040377875,0.375601565,0.233369549,0.406007137,0.051490388,0.008212219,0.651016319,0.252667133,1.297960463,1.13e-05,2.005240663,0.005531371
